Country,Country Code,Indicator,Indicator Code,Year,Value
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,63.773
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,22.79631136
Haiti,HTI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-24.41425036
Haiti,HTI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-18.58172852
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2020,846861642
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.00307772
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,963.8085191
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2020,8.16212E+11
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,63.07481807
Heavily indebted poor countries (HIPC),HPC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.476173727
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-8.00648511
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-5.520778967
High income,HIC,"Population, total",SP.POP.TOTL,2020,1393469256
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.86618363
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,40453.96865
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2020,5.63714E+13
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,79.20414104
High income,HIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.598986331
High income,HIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-7.932950312
High income,HIC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-7.931977777
Honduras,HND,"Population, total",SP.POP.TOTL,2020,10119640
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.965082233
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2307.614943
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2020,23352232484
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,70.864
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.46841178
Honduras,HND,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-21.02633069
Honduras,HND,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-17.63731114
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,2020,7481000
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.544796405
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,46109.22999
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2020,3.44943E+11
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,85.49634146
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.250962021
"Hong Kong SAR, China",HKG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-6.681108223
"Hong Kong SAR, China",HKG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-6.857949033
Hungary,HUN,"Population, total",SP.POP.TOTL,2020,9670419
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.3387254
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16386.93088
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2020,1.58468E+11
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,75.4195122
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.326743858
Hungary,HUN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-6.144745517
Hungary,HUN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-3.603875603
IBRD only,IBD,"Population, total",SP.POP.TOTL,2020,4878296727
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.286947583
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6189.46596
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2020,3.01941E+13
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,73.2951357
IBRD only,IBD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.415130941
IBRD only,IBD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
IBRD only,IBD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,
Iceland,ISL,"Population, total",SP.POP.TOTL,2020,366463
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.645878105
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,60127.93936
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2020,22034665041
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,83.06341463
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.847924015
Iceland,ISL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-30.34822169
Iceland,ISL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-20.22352052
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2020,6665588686
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.323314897
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4923.397089
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2020,3.28173E+13
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,70.75012133
IDA & IBRD total,IBT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.89819376
IDA & IBRD total,IBT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
IDA & IBRD total,IBT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-10.6432758
IDA blend,IDB,"Population, total",SP.POP.TOTL,2020,626440308
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.225531731
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2014.81189
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2020,1.26216E+12
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,60.81800661
IDA blend,IDB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.103948821
IDA blend,IDB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
IDA blend,IDB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-7.908131996
IDA only,IDX,"Population, total",SP.POP.TOTL,2020,1160851651
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.335170513
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1172.526235
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2020,1.36113E+12
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,65.41485022
IDA only,IDX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.941803269
IDA only,IDX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-11.55099411
IDA only,IDX,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-8.118094458
IDA total,IDA,"Population, total",SP.POP.TOTL,2020,1787291959
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.768681592
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1467.744754
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2020,2.62329E+12
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,63.80367074
IDA total,IDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,3.476173727
IDA total,IDA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-9.879527062
IDA total,IDA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-8.051842507
India,IND,"Population, total",SP.POP.TOTL,2020,1402617695
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.777724707
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1907.042516
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2020,2.67485E+12
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,70.156
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,6.623436776
India,IND,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-6.956238279
India,IND,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-12.6226499
Indonesia,IDN,"Population, total",SP.POP.TOTL,2020,274814866
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.065511829
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3853.702888
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2020,1.05905E+12
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,68.817
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,1.919835273
Indonesia,IDN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-8.417815798
Indonesia,IDN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-17.60495701
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2020,87723443
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,4.441808654
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3202.500035
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2020,2.80934E+11
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,74.141
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,30.59413904
"Iran, Islamic Rep.",IRN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-10.01524157
"Iran, Islamic Rep.",IRN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-20.87521019
Iraq,IRQ,"Population, total",SP.POP.TOTL,2020,42116605
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-12.0367931
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4295.189451
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2020,1.80899E+11
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,69.651
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.574162679
Iraq,IRQ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-10.10333786
Iraq,IRQ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-23.9452296
Ireland,IRL,"Population, total",SP.POP.TOTL,2020,5039747
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,7.153695057
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,86514.07061
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2020,4.36009E+11
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,82.45609756
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.326183651
Ireland,IRL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,13.55679397
Ireland,IRL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,0.189513255
Isle of Man,IMN,"Population, total",SP.POP.TOTL,2020,84064
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.836816975
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,79513.53303
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2020,6684225641
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,80.591
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
Isle of Man,IMN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
Isle of Man,IMN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,
Israel,ISR,"Population, total",SP.POP.TOTL,2020,9215100
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.80206928
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,44590.82373
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2020,4.10909E+11
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,82.64878049
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.575254621
Israel,ISR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-3.873290057
Israel,ISR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-7.582139973
Italy,ITA,"Population, total",SP.POP.TOTL,2020,59438851
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.868221222
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,32091.48666
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2020,1.90748E+12
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,82.19512195
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.137707574
Italy,ITA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-13.70937903
Italy,ITA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-12.48056864
Jamaica,JAM,"Population, total",SP.POP.TOTL,2020,2830739
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.304419236
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5299.045308
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2020,15000214216
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,71.452
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.226777793
Jamaica,JAM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
Jamaica,JAM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,
Japan,JPN,"Population, total",SP.POP.TOTL,2020,126261000
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.283279427
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,41098.9739
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2020,5.1892E+12
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,84.56
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,-0.024995834
Japan,JPN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-11.71139858
Japan,JPN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-6.853771071
Jordan,JOR,"Population, total",SP.POP.TOTL,2020,10865228
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.152575342
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4411.483218
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2020,47931770986
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,75.583
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.333294351
Jordan,JOR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
Jordan,JOR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2020,19482117
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.499999996
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8781.507978
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2020,1.71082E+11
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,71.195
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,6.718154549
Kazakhstan,KAZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-11.3
Kazakhstan,KAZ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-9.000000002
Kenya,KEN,"Population, total",SP.POP.TOTL,2020,52217334
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.272766327
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1927.66459
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2020,1.00658E+11
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,61.596
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.405162079
Kenya,KEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,9.521159967
Kenya,KEN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-2.196226213
Kiribati,KIR,"Population, total",SP.POP.TOTL,2020,126099
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.282051282
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1751.871995
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2020,220909306.8
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,65.205
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.553245544
Kiribati,KIR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-33.62154183
Kiribati,KIR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-18.19202558
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,2020,26136312
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2020,
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,72.783
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,
"Korea, Dem. People's Rep.",PRK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
"Korea, Dem. People's Rep.",PRK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2020,51836239
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.700242318
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,33645.77195
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2020,1.74407E+12
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,83.42682927
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.537288023
"Korea, Rep.",KOR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-1.66417127
"Korea, Rep.",KOR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-3.260358075
Kosovo,XKX,"Population, total",SP.POP.TOTL,2020,1790151
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.340275478
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4320.583825
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2020,7734497456
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,74.212
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,0.198227923
Kosovo,XKX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-29.09249262
Kosovo,XKX,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-6.027052338
Kuwait,KWT,"Population, total",SP.POP.TOTL,2020,4400267
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.817315934
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,25236.07558
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2020,1.11045E+11
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,78.76097561
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,2.101729548
Kuwait,KWT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-2.889764728
Kuwait,KWT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-26.39614916
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2020,6726596
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-7.148977577
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1229.517666
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2020,8270468614
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,71.8
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,6.325422963
Kyrgyz Republic,KGZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,-27.1714506
Kyrgyz Republic,KGZ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,-27.35438754
Lao PDR,LAO,"Population, total",SP.POP.TOTL,2020,7346533
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.503031829
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2583.777307
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2020,18981805250
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,68.339
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2020,5.10407263
Lao PDR,LAO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2020,
Lao PDR,LAO,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2020,
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2020,2316152452
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.235409361
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9874.068055
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2020,2.28698E+13
